Point ID,y,c,gammadot,J_0,J_1,J_2,J_Magnitude,p,x,y,z,Points_Magnitude,Sigma_0,Sigma_1,Sigma_2,Sigma_3,Sigma_4,Sigma_5,Sigma_6,Sigma_7,Sigma_8,Sigma_Magnitude,SigmaP_0,SigmaP_1,SigmaP_2,SigmaP_3,SigmaP_4,SigmaP_5,SigmaP_6,SigmaP_7,SigmaP_8,SigmaP_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
289,0.0005202,0.26437,6.88536,-0.00000274229,9.22914E-10,0,0.00000274229,6.13286,1.50552,0.0005202,0.000005,1.50552,-6.22221,0.00739366,0,0.00739366,-6.22203,0,0,0,-6.22176,10.7768,-0.000893068,0.0046168,0,0.0046168,-0.000714458,0,0,0,-0.000446534,0.00664357,0.00780958,-1.30721E-10,0,0.00780958,1
290,0.000522,0.264928,6.83499,-0.0000027394,9.25964E-10,0,0.0000027394,6.13286,1.50552,0.000522,0.000005,1.50552,-6.22221,0.00735822,0,0.00735822,-6.22203,0,0,0,-6.22176,10.7768,-0.000893017,0.00460167,0,0.00460167,-0.000714417,0,0,0,-0.000446509,0.00662254,0.0078217,-1.37655E-10,0,0.0078217,1
291,0.0005238,0.265485,6.78462,-0.0000027365,9.29013E-10,0,0.0000027365,6.13286,1.50552,0.0005238,0.000005,1.50552,-6.22221,0.00732278,0,0.00732278,-6.22203,0,0,0,-6.22176,10.7768,-0.000892965,0.00458655,0,0.00458655,-0.000714376,0,0,0,-0.000446483,0.00660151,0.00783382,-1.44589E-10,0,0.00783382,1
292,0.0005256,0.266043,6.73425,-0.0000027336,9.32063E-10,0,0.0000027336,6.13286,1.50552,0.0005256,0.000005,1.50552,-6.22221,0.00728734,0,0.00728734,-6.22203,0,0,0,-6.22176,10.7768,-0.000892914,0.00457142,0,0.00457142,-0.000714334,0,0,0,-0.000446457,0.00658048,0.00784593,-1.51524E-10,0,0.00784593,1
293,0.0005274,0.266601,6.68387,-0.00000273071,9.35112E-10,0,0.00000273071,6.13286,1.50552,0.0005274,0.000005,1.50552,-6.22221,0.0072519,0,0.0072519,-6.22203,0,0,0,-6.22176,10.7768,-0.000892862,0.00455629,0,0.00455629,-0.000714293,0,0,0,-0.000446431,0.00655945,0.00785805,-1.58459E-10,0,0.00785805,1
294,0.0005292,0.267158,6.6335,-0.00000272781,9.38162E-10,0,0.00000272781,6.13286,1.50552,0.0005292,0.000005,1.50552,-6.22221,0.00721646,0,0.00721646,-6.22203,0,0,0,-6.22176,10.7768,-0.000892811,0.00454117,0,0.00454117,-0.000714252,0,0,0,-0.000446406,0.00653842,0.00787017,-1.65393E-10,0,0.00787017,1
295,0.000531,0.267716,6.58313,-0.00000272492,9.41211E-10,0,0.00000272492,6.13286,1.50552,0.000531,0.000005,1.50552,-6.22221,0.00718102,0,0.00718102,-6.22203,0,0,0,-6.22176,10.7768,-0.000892759,0.00452604,0,0.00452604,-0.000714211,0,0,0,-0.00044638,0.0065174,0.00788229,-1.72327E-10,0,0.00788229,1
296,0.0005328,0.268274,6.53276,-0.00000272202,9.44261E-10,0,0.00000272202,6.13286,1.50552,0.0005328,0.000005,1.50552,-6.22221,0.00714558,0,0.00714558,-6.22203,0,0,0,-6.22176,10.7768,-0.000892708,0.00451092,0,0.00451092,-0.000714169,0,0,0,-0.000446354,0.00649638,0.00789441,-1.79262E-10,0,0.00789441,1
297,0.0005346,0.268831,6.48239,-0.00000271912,9.4731E-10,0,0.00000271912,6.13286,1.50552,0.0005346,0.000005,1.50552,-6.22221,0.00711014,0,0.00711014,-6.22203,0,0,0,-6.22176,10.7768,-0.000892656,0.00449579,0,0.00449579,-0.000714128,0,0,0,-0.000446328,0.00647536,0.00790653,-1.86197E-10,0,0.00790653,1
298,0.0005364,0.269389,6.43202,-0.00000271623,9.5036E-10,0,0.00000271623,6.13286,1.50552,0.0005364,0.000005,1.50552,-6.22221,0.0070747,0,0.0070747,-6.22203,0,0,0,-6.22176,10.7768,-0.000892605,0.00448067,0,0.00448067,-0.000714087,0,0,0,-0.000446303,0.00645434,0.00791865,-1.93131E-10,0,0.00791865,1
299,0.0005382,0.269947,6.38165,-0.00000271333,9.53409E-10,0,0.00000271333,6.13286,1.50552,0.0005382,0.000005,1.50552,-6.22221,0.00703926,0,0.00703926,-6.22203,0,0,0,-6.22176,10.7768,-0.000892553,0.00446554,0,0.00446554,-0.000714046,0,0,0,-0.000446277,0.00643333,0.00793077,-2.00066E-10,0,0.00793077,1
300,0.00054,0.270504,6.33128,-0.00000271044,9.56458E-10,0,0.00000271044,6.13286,1.50552,0.00054,0.000005,1.50552,-6.22221,0.00700382,0,0.00700382,-6.22203,0,0,0,-6.22176,10.7768,-0.000892502,0.00445041,0,0.00445041,-0.000714005,0,0,0,-0.000446251,0.00641232,0.00794289,-2.07E-10,0,0.00794289,1
301,0.0005418,0.271062,6.2809,-0.00000270754,9.59508E-10,0,0.00000270754,6.13286,1.50552,0.0005418,0.000005,1.50552,-6.22221,0.00696837,0,0.00696837,-6.22203,0,0,0,-6.22176,10.7768,-0.00089245,0.00443529,0,0.00443529,-0.000713963,0,0,0,-0.000446226,0.00639131,0.00795501,-2.13935E-10,0,0.00795501,1
302,0.0005436,0.27162,6.23053,-0.00000270464,9.62557E-10,0,0.00000270464,6.13286,1.50552,0.0005436,0.000005,1.50552,-6.22221,0.00693293,0,0.00693293,-6.22203,0,0,0,-6.22176,10.7768,-0.000892399,0.00442016,0,0.00442016,-0.000713922,0,0,0,-0.0004462,0.00637031,0.00796713,-2.20869E-10,0,0.00796713,1
303,0.0005454,0.272177,6.18016,-0.00000270175,9.65607E-10,0,0.00000270175,6.13286,1.50552,0.0005454,0.000005,1.50552,-6.22221,0.00689749,0,0.00689749,-6.22203,0,0,0,-6.22176,10.7768,-0.000892347,0.00440504,0,0.00440504,-0.000713881,0,0,0,-0.000446174,0.0063493,0.00797925,-2.27804E-10,0,0.00797925,1
304,0.0005472,0.272735,6.12979,-0.00000269885,9.68656E-10,0,0.00000269885,6.13286,1.50552,0.0005472,0.000005,1.50552,-6.22221,0.00686205,0,0.00686205,-6.22203,0,0,0,-6.22176,10.7768,-0.000892296,0.00438991,0,0.00438991,-0.00071384,0,0,0,-0.000446148,0.0063283,0.00799137,-2.34738E-10,0,0.00799137,1
305,0.000549,0.273293,6.07942,-0.00000269596,9.71706E-10,0,0.00000269596,6.13286,1.50552,0.000549,0.000005,1.50552,-6.22221,0.00682661,0,0.00682661,-6.22203,0,0,0,-6.22176,10.7768,-0.000892244,0.00437478,0,0.00437478,-0.000713798,0,0,0,-0.000446123,0.0063073,0.00800349,-2.41673E-10,0,0.00800349,1
306,0.0005508,0.273899,6.03034,-0.00000269236,9.74405E-10,0,0.00000269236,6.13286,1.50552,0.0005508,0.000005,1.50552,-6.22221,0.00679148,0,0.00679148,-6.22203,0,0,0,-6.22176,10.7768,-0.000892235,0.00435945,0,0.00435945,-0.000713791,0,0,0,-0.000446118,0.00628603,0.00801452,-2.37567E-10,0,0.00801452,1
307,0.0005526,0.274567,5.98288,-0.0000026879,9.76666E-10,0,0.0000026879,6.13286,1.50552,0.0005526,0.000005,1.50552,-6.22221,0.00675675,0,0.00675675,-6.22203,0,0,0,-6.22176,10.7768,-0.000892279,0.00434386,0,0.00434386,-0.000713827,0,0,0,-0.00044614,0.00626442,0.00802419,-2.19661E-10,0,0.00802419,1
308,0.0005544,0.275235,5.93541,-0.00000268344,9.78928E-10,0,0.00000268344,6.13286,1.50552,0.0005544,0.000005,1.50552,-6.22221,0.00672201,0,0.00672201,-6.22203,0,0,0,-6.22176,10.7768,-0.000892323,0.00432826,0,0.00432826,-0.000713862,0,0,0,-0.000446162,0.00624281,0.00803385,-2.01756E-10,0,0.00803385,1
309,0.0005562,0.275903,5.88795,-0.00000267898,9.81189E-10,0,0.00000267898,6.13286,1.50552,0.0005562,0.000005,1.50552,-6.22221,0.00668728,0,0.00668728,-6.22203,0,0,0,-6.22176,10.7768,-0.000892367,0.00431267,0,0.00431267,-0.000713897,0,0,0,-0.000446184,0.0062212,0.00804352,-1.83851E-10,0,0.00804352,1
310,0.000558,0.276571,5.84048,-0.00000267451,9.8345E-10,0,0.00000267451,6.13286,1.50552,0.000558,0.000005,1.50552,-6.22221,0.00665254,0,0.00665254,-6.22203,0,0,0,-6.22176,10.7768,-0.000892411,0.00429708,0,0.00429708,-0.000713933,0,0,0,-0.000446206,0.00619959,0.00805318,-1.65945E-10,0,0.00805318,1
311,0.0005598,0.277239,5.79302,-0.00000267005,9.85712E-10,0,0.00000267005,6.13286,1.50552,0.0005598,0.000005,1.50552,-6.22221,0.00661781,0,0.00661781,-6.22203,0,0,0,-6.22176,10.7768,-0.000892455,0.00428148,0,0.00428148,-0.000713968,0,0,0,-0.000446228,0.00617799,0.00806285,-1.4804E-10,0,0.00806285,1
312,0.0005616,0.277906,5.74556,-0.00000266559,9.87973E-10,0,0.00000266559,6.13286,1.50552,0.0005616,0.000005,1.50552,-6.22221,0.00658307,0,0.00658307,-6.22203,0,0,0,-6.22176,10.7768,-0.000892499,0.00426589,0,0.00426589,-0.000714003,0,0,0,-0.00044625,0.00615639,0.00807251,-1.30135E-10,0,0.00807251,1
313,0.0005634,0.278574,5.69809,-0.00000266112,9.90234E-10,0,0.00000266112,6.13286,1.50552,0.0005634,0.000005,1.50552,-6.22221,0.00654834,0,0.00654834,-6.22203,0,0,0,-6.22176,10.7768,-0.000892543,0.0042503,0,0.0042503,-0.000714038,0,0,0,-0.000446272,0.0061348,0.00808218,-1.12229E-10,0,0.00808218,1
314,0.0005652,0.279242,5.65063,-0.00000265666,9.92496E-10,0,0.00000265666,6.13286,1.50552,0.0005652,0.000005,1.50552,-6.22221,0.0065136,0,0.0065136,-6.22203,0,0,0,-6.22176,10.7768,-0.000892587,0.00423471,0,0.00423471,-0.000714074,0,0,0,-0.000446294,0.0061132,0.00809184,-9.43233E-11,0,0.00809184,1
315,0.000567,0.27991,5.60316,-0.0000026522,9.94757E-10,0,0.0000026522,6.13286,1.50552,0.000567,0.000005,1.50552,-6.22221,0.00647887,0,0.00647887,-6.22203,0,0,0,-6.22176,10.7768,-0.000892631,0.00421911,0,0.00421911,-0.000714109,0,0,0,-0.000446316,0.00609161,0.00810151,-7.64176E-11,0,0.00810151,1
316,0.0005688,0.280578,5.5557,-0.00000264773,9.97018E-10,0,0.00000264773,6.13286,1.50552,0.0005688,0.000005,1.50552,-6.22221,0.00644413,0,0.00644413,-6.22203,0,0,0,-6.22176,10.7768,-0.000892675,0.00420352,0,0.00420352,-0.000714144,0,0,0,-0.000446338,0.00607003,0.00811117,-5.85126E-11,0,0.00811117,1
317,0.0005706,0.281246,5.50824,-0.00000264327,9.9928E-10,0,0.00000264327,6.13286,1.50552,0.0005706,0.000005,1.50552,-6.22221,0.0064094,0,0.0064094,-6.22203,0,0,0,-6.22176,10.7768,-0.000892718,0.00418793,0,0.00418793,-0.00071418,0,0,0,-0.00044636,0.00604845,0.00812084,-4.06069E-11,0,0.00812084,1
318,0.0005724,0.281914,5.46077,-0.00000263881,0.00000000100154,0,0.00000263881,6.13286,1.50552,0.0005724,0.000005,1.50552,-6.22221,0.00637466,0,0.00637466,-6.22203,0,0,0,-6.22176,10.7768,-0.000892762,0.00417233,0,0.00417233,-0.000714215,0,0,0,-0.000446382,0.00602687,0.0081305,-2.27013E-11,0,0.0081305,1
319,0.0005742,0.282582,5.41331,-0.00000263434,0.0000000010038,0,0.00000263435,6.13286,1.50552,0.0005742,0.000005,1.50552,-6.22221,0.00633993,0,0.00633993,-6.22203,0,0,0,-6.22176,10.7768,-0.000892806,0.00415674,0,0.00415674,-0.00071425,0,0,0,-0.000446403,0.00600529,0.00814017,-4.7957E-12,0,0.00814017,1
320,0.000576,0.283249,5.36585,-0.00000262988,0.00000000100606,0,0.00000262988,6.13286,1.50552,0.000576,0.000005,1.50552,-6.22221,0.00630519,0,0.00630519,-6.22203,0,0,0,-6.22176,10.7768,-0.00089285,0.00414115,0,0.00414115,-0.000714286,0,0,0,-0.000446425,0.00598372,0.00814983,1.31094E-11,0,0.00814983,1
321,0.0005778,0.283917,5.31838,-0.00000262542,0.00000000100833,0,0.00000262542,6.13286,1.50552,0.0005778,0.000005,1.50552,-6.22221,0.00627046,0,0.00627046,-6.22203,0,0,0,-6.22176,10.7768,-0.000892894,0.00412555,0,0.00412555,-0.000714321,0,0,0,-0.000446447,0.00596215,0.0081595,3.1015E-11,0,0.0081595,1
322,0.0005796,0.284585,5.27092,-0.00000262096,0.00000000101059,0,0.00000262096,6.13286,1.50552,0.0005796,0.000005,1.50552,-6.22221,0.00623572,0,0.00623572,-6.22203,0,0,0,-6.22176,10.7768,-0.000892938,0.00410996,0,0.00410996,-0.000714356,0,0,0,-0.000446469,0.00594058,0.00816916,4.89206E-11,0,0.00816916,1
323,0.0005814,0.285253,5.22345,-0.00000261649,0.00000000101285,0,0.00000261649,6.13286,1.50552,0.0005814,0.000005,1.50552,-6.22221,0.00620099,0,0.00620099,-6.22203,0,0,0,-6.22176,10.7768,-0.000892982,0.00409437,0,0.00409437,-0.000714392,0,0,0,-0.000446491,0.00591902,0.00817883,6.68262E-11,0,0.00817883,1
324,0.0005832,0.285921,5.17599,-0.00000261203,0.00000000101511,0,0.00000261203,6.13286,1.50552,0.0005832,0.000005,1.50552,-6.22221,0.00616625,0,0.00616625,-6.22203,0,0,0,-6.22176,10.7768,-0.000893026,0.00407878,0,0.00407878,-0.000714427,0,0,0,-0.000446513,0.00589746,0.0081885,8.47319E-11,0,0.0081885,1
325,0.000585,0.286589,5.12852,-0.00000260757,0.00000000101737,0,0.00000260757,6.13286,1.50552,0.000585,0.000005,1.50552,-6.22221,0.00613152,0,0.00613152,-6.22203,0,0,0,-6.22176,10.7768,-0.00089307,0.00406318,0,0.00406318,-0.000714462,0,0,0,-0.000446535,0.00587591,0.00819816,1.02637E-10,0,0.00819816,1
326,0.0005868,0.287257,5.08106,-0.0000026031,0.00000000101963,0,0.0000026031,6.13286,1.50552,0.0005868,0.000005,1.50552,-6.22221,0.00609678,0,0.00609678,-6.22203,0,0,0,-6.22176,10.7768,-0.000893114,0.00404759,0,0.00404759,-0.000714498,0,0,0,-0.000446557,0.00585436,0.00820783,1.20543E-10,0,0.00820783,1
327,0.0005886,0.287924,5.0336,-0.00000259864,0.00000000102189,0,0.00000259864,6.13286,1.50552,0.0005886,0.000005,1.50552,-6.22221,0.00606205,0,0.00606205,-6.22203,0,0,0,-6.22176,10.7768,-0.000893158,0.004032,0,0.004032,-0.000714533,0,0,0,-0.000446579,0.00583281,0.00821749,1.38448E-10,0,0.00821749,1
328,0.0005904,0.288592,4.98613,-0.00000259418,0.00000000102415,0,0.00000259418,6.13286,1.50552,0.0005904,0.000005,1.50552,-6.22221,0.00602731,0,0.00602731,-6.22203,0,0,0,-6.22176,10.7768,-0.000893202,0.0040164,0,0.0040164,-0.000714568,0,0,0,-0.000446601,0.00581127,0.00822716,1.56354E-10,0,0.00822716,1
329,0.0005922,0.28926,4.93867,-0.00000258971,0.00000000102642,0,0.00000258972,6.13286,1.50552,0.0005922,0.000005,1.50552,-6.22221,0.00599258,0,0.00599258,-6.22203,0,0,0,-6.22176,10.7768,-0.000893246,0.00400081,0,0.00400081,-0.000714604,0,0,0,-0.000446623,0.00578973,0.00823682,1.74259E-10,0,0.00823682,1
330,0.000594,0.289928,4.8912,-0.00000258525,0.00000000102868,0,0.00000258525,6.13286,1.50552,0.000594,0.000005,1.50552,-6.22221,0.00595784,0,0.00595784,-6.22203,0,0,0,-6.22176,10.7768,-0.00089329,0.00398522,0,0.00398522,-0.000714639,0,0,0,-0.000446645,0.0057682,0.00824649,1.92164E-10,0,0.00824649,1
331,0.0005958,0.290596,4.84374,-0.00000258079,0.00000000103094,0,0.00000258079,6.13286,1.50552,0.0005958,0.000005,1.50552,-6.22221,0.0059231,0,0.0059231,-6.22203,0,0,0,-6.22177,10.7768,-0.000893334,0.00396962,0,0.00396962,-0.000714674,0,0,0,-0.000446667,0.00574666,0.00825615,2.1007E-10,0,0.00825615,1
332,0.0005976,0.291264,4.79628,-0.00000257633,0.0000000010332,0,0.00000257633,6.13286,1.50552,0.0005976,0.000005,1.50552,-6.22221,0.00588837,0,0.00588837,-6.22203,0,0,0,-6.22177,10.7768,-0.000893377,0.00395403,0,0.00395403,-0.00071471,0,0,0,-0.000446689,0.00572514,0.00826582,2.27976E-10,0,0.00826582,1
333,0.0005994,0.291932,4.74881,-0.00000257186,0.00000000103546,0,0.00000257186,6.13286,1.50552,0.0005994,0.000005,1.50552,-6.22221,0.00585363,0,0.00585363,-6.22203,0,0,0,-6.22177,10.7768,-0.000893421,0.00393844,0,0.00393844,-0.000714745,0,0,0,-0.000446711,0.00570361,0.00827548,2.45881E-10,0,0.00827548,1
334,0.0006012,0.292681,4.70383,-0.00000256681,0.00000000103645,0,0.00000256681,6.13286,1.50552,0.0006012,0.000005,1.50552,-6.22221,0.0058185,0,0.0058185,-6.22203,0,0,0,-6.22177,10.7768,-0.000893391,0.00392144,0,0.00392144,-0.000714721,0,0,0,-0.000446696,0.00568014,0.00828362,2.46364E-10,0,0.00828362,1
335,0.000603,0.293471,4.66009,-0.00000256147,0.00000000103681,0,0.00000256147,6.13286,1.50552,0.000603,0.000005,1.50552,-6.22221,0.00578317,0,0.00578317,-6.22203,0,0,0,-6.22177,10.7768,-0.000893324,0.00390375,0,0.00390375,-0.000714667,0,0,0,-0.000446662,0.00565569,0.00829099,2.38134E-10,0,0.00829099,1
336,0.0006048,0.294262,4.61635,-0.00000255612,0.00000000103717,0,0.00000255612,6.13286,1.50552,0.0006048,0.000005,1.50552,-6.22221,0.00574783,0,0.00574783,-6.22203,0,0,0,-6.22177,10.7768,-0.000893258,0.00388606,0,0.00388606,-0.000714614,0,0,0,-0.000446629,0.00563125,0.00829837,2.29904E-10,0,0.00829837,1
337,0.0006066,0.295052,4.57261,-0.00000255078,0.00000000103753,0,0.00000255078,6.13286,1.50552,0.0006066,0.000005,1.50552,-6.22221,0.0057125,0,0.0057125,-6.22203,0,0,0,-6.22176,10.7768,-0.000893191,0.00386836,0,0.00386836,-0.00071456,0,0,0,-0.000446595,0.00560681,0.00830574,2.21675E-10,0,0.00830574,1
338,0.0006084,0.295842,4.52887,-0.00000254543,0.00000000103789,0,0.00000254543,6.13286,1.50552,0.0006084,0.000005,1.50552,-6.22221,0.00567716,0,0.00567716,-6.22203,0,0,0,-6.22176,10.7768,-0.000893124,0.00385067,0,0.00385067,-0.000714506,0,0,0,-0.000446562,0.00558237,0.00831311,2.13445E-10,0,0.00831311,1
339,0.0006102,0.296633,4.48513,-0.00000254009,0.00000000103825,0,0.00000254009,6.13286,1.50552,0.0006102,0.000005,1.50552,-6.22221,0.00564183,0,0.00564183,-6.22203,0,0,0,-6.22176,10.7768,-0.000893057,0.00383297,0,0.00383297,-0.000714452,0,0,0,-0.000446529,0.00555795,0.00832049,2.05216E-10,0,0.00832049,1
340,0.000612,0.297423,4.44139,-0.00000253474,0.00000000103861,0,0.00000253474,6.13286,1.50552,0.000612,0.000005,1.50552,-6.22221,0.00560649,0,0.00560649,-6.22203,0,0,0,-6.22176,10.7768,-0.00089299,0.00381528,0,0.00381528,-0.000714399,0,0,0,-0.000446495,0.00553352,0.00832786,1.96986E-10,0,0.00832786,1
341,0.0006138,0.298213,4.39765,-0.0000025294,0.00000000103897,0,0.0000025294,6.13286,1.50552,0.0006138,0.000005,1.50552,-6.22221,0.00557116,0,0.00557116,-6.22203,0,0,0,-6.22176,10.7768,-0.000892923,0.00379759,0,0.00379759,-0.000714345,0,0,0,-0.000446462,0.00550911,0.00833524,1.88756E-10,0,0.00833524,1
342,0.0006156,0.299004,4.35391,-0.00000252405,0.00000000103933,0,0.00000252405,6.13286,1.50552,0.0006156,0.000005,1.50552,-6.22221,0.00553583,0,0.00553583,-6.22203,0,0,0,-6.22176,10.7768,-0.000892856,0.00377989,0,0.00377989,-0.000714291,0,0,0,-0.000446428,0.0054847,0.00834261,1.80527E-10,0,0.00834261,1
343,0.0006174,0.299794,4.31017,-0.00000251871,0.00000000103969,0,0.00000251871,6.13286,1.50552,0.0006174,0.000005,1.50552,-6.22221,0.00550049,0,0.00550049,-6.22203,0,0,0,-6.22176,10.7768,-0.000892789,0.0037622,0,0.0037622,-0.000714238,0,0,0,-0.000446395,0.00546029,0.00834998,1.72297E-10,0,0.00834998,1
344,0.0006192,0.300584,4.26643,-0.00000251336,0.00000000104005,0,0.00000251336,6.13286,1.50552,0.0006192,0.000005,1.50552,-6.22221,0.00546516,0,0.00546516,-6.22203,0,0,0,-6.22176,10.7768,-0.000892722,0.0037445,0,0.0037445,-0.000714184,0,0,0,-0.000446361,0.00543589,0.00835736,1.64068E-10,0,0.00835736,1
345,0.000621,0.301375,4.22269,-0.00000250802,0.00000000104041,0,0.00000250802,6.13286,1.50552,0.000621,0.000005,1.50552,-6.22221,0.00542982,0,0.00542982,-6.22203,0,0,0,-6.22176,10.7768,-0.000892655,0.00372681,0,0.00372681,-0.00071413,0,0,0,-0.000446328,0.00541149,0.00836473,1.55838E-10,0,0.00836473,1
346,0.0006228,0.302165,4.17896,-0.00000250267,0.00000000104077,0,0.00000250267,6.13286,1.50552,0.0006228,0.000005,1.50552,-6.22221,0.00539449,0,0.00539449,-6.22203,0,0,0,-6.22176,10.7768,-0.000892588,0.00370912,0,0.00370912,-0.000714077,0,0,0,-0.000446294,0.0053871,0.0083721,1.47609E-10,0,0.0083721,1
347,0.0006246,0.302955,4.13522,-0.00000249733,0.00000000104113,0,0.00000249733,6.13286,1.50552,0.0006246,0.000005,1.50552,-6.22221,0.00535916,0,0.00535916,-6.22203,0,0,0,-6.22176,10.7768,-0.000892521,0.00369142,0,0.00369142,-0.000714023,0,0,0,-0.000446261,0.00536272,0.00837948,1.39379E-10,0,0.00837948,1
348,0.0006264,0.303746,4.09148,-0.00000249198,0.00000000104149,0,0.00000249198,6.13286,1.50552,0.0006264,0.000005,1.50552,-6.22221,0.00532382,0,0.00532382,-6.22203,0,0,0,-6.22176,10.7768,-0.000892454,0.00367373,0,0.00367373,-0.000713969,0,0,0,-0.000446227,0.00533834,0.00838685,1.31149E-10,0,0.00838685,1
349,0.0006282,0.304536,4.04774,-0.00000248664,0.00000000104185,0,0.00000248664,6.13286,1.50552,0.0006282,0.000005,1.50552,-6.22221,0.00528849,0,0.00528849,-6.22203,0,0,0,-6.22176,10.7768,-0.000892388,0.00365603,0,0.00365603,-0.000713915,0,0,0,-0.000446194,0.00531397,0.00839422,1.2292E-10,0,0.00839422,1
350,0.00063,0.305326,4.004,-0.00000248129,0.00000000104221,0,0.00000248129,6.13286,1.50552,0.00063,0.000005,1.50552,-6.22221,0.00525315,0,0.00525315,-6.22203,0,0,0,-6.22176,10.7768,-0.000892321,0.00363834,0,0.00363834,-0.000713862,0,0,0,-0.00044616,0.00528961,0.0084016,1.1469E-10,0,0.0084016,1
351,0.0006318,0.306117,3.96026,-0.00000247594,0.00000000104257,0,0.00000247595,6.13286,1.50552,0.0006318,0.000005,1.50552,-6.22221,0.00521782,0,0.00521782,-6.22203,0,0,0,-6.22176,10.7768,-0.000892254,0.00362065,0,0.00362065,-0.000713808,0,0,0,-0.000446127,0.00526525,0.00840897,1.06461E-10,0,0.00840897,1
352,0.0006336,0.306907,3.91652,-0.0000024706,0.00000000104293,0,0.0000024706,6.13286,1.50552,0.0006336,0.000005,1.50552,-6.22221,0.00518248,0,0.00518248,-6.22203,0,0,0,-6.22176,10.7768,-0.000892187,0.00360295,0,0.00360295,-0.000713754,0,0,0,-0.000446093,0.00524089,0.00841634,9.82309E-11,0,0.00841634,1
353,0.0006354,0.307698,3.87278,-0.00000246525,0.00000000104329,0,0.00000246525,6.13286,1.50552,0.0006354,0.000005,1.50552,-6.22221,0.00514715,0,0.00514715,-6.22203,0,0,0,-6.22176,10.7768,-0.00089212,0.00358526,0,0.00358526,-0.000713701,0,0,0,-0.00044606,0.00521655,0.00842372,9.00012E-11,0,0.00842372,1
354,0.0006372,0.308488,3.82904,-0.00000245991,0.00000000104365,0,0.00000245991,6.13286,1.50552,0.0006372,0.000005,1.50552,-6.22221,0.00511182,0,0.00511182,-6.22203,0,0,0,-6.22176,10.7768,-0.000892053,0.00356756,0,0.00356756,-0.000713647,0,0,0,-0.000446026,0.00519221,0.00843109,8.17718E-11,0,0.00843109,1
355,0.000639,0.309278,3.7853,-0.00000245456,0.00000000104401,0,0.00000245456,6.13286,1.50552,0.000639,0.000005,1.50552,-6.22221,0.00507648,0,0.00507648,-6.22203,0,0,0,-6.22176,10.7768,-0.000891986,0.00354987,0,0.00354987,-0.000713593,0,0,0,-0.000445993,0.00516787,0.00843847,7.35422E-11,0,0.00843847,1
356,0.0006408,0.310069,3.74156,-0.00000244922,0.00000000104437,0,0.00000244922,6.13286,1.50552,0.0006408,0.000005,1.50552,-6.22221,0.00504115,0,0.00504115,-6.22203,0,0,0,-6.22176,10.7768,-0.000891919,0.00353218,0,0.00353218,-0.000713539,0,0,0,-0.000445959,0.00514355,0.00844584,6.53125E-11,0,0.00844584,1
357,0.0006426,0.310859,3.69782,-0.00000244387,0.00000000104473,0,0.00000244387,6.13286,1.50552,0.0006426,0.000005,1.50552,-6.22221,0.00500581,0,0.00500581,-6.22203,0,0,0,-6.22176,10.7768,-0.000891852,0.00351448,0,0.00351448,-0.000713486,0,0,0,-0.000445926,0.00511923,0.00845321,5.70828E-11,0,0.00845321,1
358,0.0006444,0.311649,3.65408,-0.00000243853,0.00000000104509,0,0.00000243853,6.13286,1.50552,0.0006444,0.000005,1.50552,-6.22221,0.00497048,0,0.00497048,-6.22203,0,0,0,-6.22176,10.7768,-0.000891785,0.00349679,0,0.00349679,-0.000713432,0,0,0,-0.000445892,0.00509491,0.00846059,4.88532E-11,0,0.00846059,1
359,0.0006462,0.31244,3.61034,-0.00000243318,0.00000000104545,0,0.00000243318,6.13286,1.50552,0.0006462,0.000005,1.50552,-6.22221,0.00493515,0,0.00493515,-6.22203,0,0,0,-6.22176,10.7768,-0.000891718,0.00347909,0,0.00347909,-0.000713378,0,0,0,-0.000445859,0.00507061,0.00846796,4.06238E-11,0,0.00846796,1
360,0.000648,0.31323,3.5666,-0.00000242784,0.00000000104581,0,0.00000242784,6.13286,1.50552,0.000648,0.000005,1.50552,-6.22221,0.00489981,0,0.00489981,-6.22203,0,0,0,-6.22176,10.7768,-0.000891651,0.0034614,0,0.0034614,-0.000713325,0,0,0,-0.000445825,0.00504631,0.00847533,3.23941E-11,0,0.00847533,1
361,0.0006498,0.31402,3.52286,-0.00000242249,0.00000000104617,0,0.00000242249,6.13286,1.50552,0.0006498,0.000005,1.50552,-6.22221,0.00486448,0,0.00486448,-6.22203,0,0,0,-6.22176,10.7768,-0.000891584,0.00344371,0,0.00344371,-0.000713271,0,0,0,-0.000445792,0.00502201,0.00848271,2.41645E-11,0,0.00848271,1
362,0.0006516,0.314958,3.48345,-0.00000241491,0.00000000104548,0,0.00000241491,6.13286,1.50552,0.0006516,0.000005,1.50552,-6.22221,0.00482996,0,0.00482996,-6.22203,0,0,0,-6.22176,10.7768,-0.00089163,0.00342509,0,0.00342509,-0.000713308,0,0,0,-0.000445815,0.0049965,0.00848823,4.34542E-11,0,0.00848823,1
363,0.0006534,0.315915,3.44459,-0.00000240704,0.00000000104467,0,0.00000240705,6.13286,1.50552,0.0006534,0.000005,1.50552,-6.22221,0.00479555,0,0.00479555,-6.22203,0,0,0,-6.22176,10.7768,-0.00089169,0.00340635,0,0.00340635,-0.000713355,0,0,0,-0.000445845,0.00497084,0.00849352,6.61832E-11,0,0.00849352,1
